Protein	Localization
LYRM7	Mitochondria
LZTS2	Mitochondria
MACROD1	Mitochondria
METTL15	Mitochondria
MGME1	Mitochondria
MIPEP	Mitochondria
MMAB	Mitochondria
MPRIP	Mitochondria
MRRF	Unclassified
MTERFD2	Mitochondria
MTERFD3	Mitochondria
MTG2	Mitochondria
MTHFD1L	Mitochondria
MTIF2	Mitochondria
MTO1	Mitochondria
MYO18A	Mitochondria
NADK2	Mitochondria
NDUFAB1	Mitochondria
NDUFAF7	Mitochondria
NF2	Mitochondria
NFU1	Mitochondria
NR2C2	Mitochondria
NRIP1	Mitochondria
NSUN3	Mitochondria
NUBPL	Mitochondria
OSGEPL1	Unclassified
OXNAD1	Mitochondria
PAPD4	Mitochondria
PDK1	Mitochondria
PDK2	Mitochondria
PDK3	Mitochondria
PDP2	Mitochondria
PDSS1	Mitochondria
PDSS2	Mitochondria
PET112	Mitochondria
PHLDB2	Mitochondria
PLEKHG3	Mitochondria
PPM1K	Mitochondria
PPTC7	Mitochondria
PRELID1	Mitochondria
PRG4	Unclassified
PTCD2	Mitochondria
PTGES2	Mitochondria
PYCR1	Mitochondria
PYCR2	Mitochondria
PYROXD2	Mitochondria
PYURF	Mitochondria
QRSL1	Unclassified
RACGAP1	Unclassified
RAD54B	Mitochondria
RARS2	Mitochondria
RAVER1	Mitochondria
RBFA	Mitochondria
RBM23	Mitochondria
RSAD1	Mitochondria
SCRIB	Mitochondria
SDR39U1	Mitochondria
SEBOX	Unclassified
SEPP1	Mitochondria
SIPA1L2	Mitochondria
SIPA1L3	Mitochondria
SPRYD4	Mitochondria
SSBP1	Mitochondria
ST5	Mitochondria
SUCLA2	Mitochondria
SUPV3L1	Mitochondria
TAMM41	Mitochondria
TARS2	Mitochondria
TBRG4	Mitochondria
TBX2	Mitochondria
TCAIM	Mitochondria
TFB2M	Mitochondria
TGM1	Mitochondria
THEM4	Mitochondria
TPRN	Mitochondria
TRAP1	Mitochondria
TRMT10C	Mitochondria
TRMT2B	Mitochondria
TROAP	Mitochondria
TSFM	Mitochondria
TTC19	Mitochondria
TUFM	Mitochondria
TXN2	Mitochondria
TXNRD2	Mitochondria
USP54	Mitochondria
UTRN	Mitochondria
WARS2	Mitochondria
VWA8	Mitochondria
XKR8	Mitochondria
YBEY	Mitochondria
ZKSCAN1	Unclassified
MARC2	Mitochondria
MARCH5	Mitochondria
ABCB10	Mitochondria
ABCB7	Mitochondria
ABCB8	Mitochondria
ACAD9	Mitochondria
ADCK1	Mitochondria
ADCK2	Mitochondria
ADCK5	Mitochondria
AFG3L2	Mitochondria
AGK	Mitochondria
AGPAT5	Mitochondria
AIFM1	Mitochondria
AKAP1	Mitochondria
AKIP1	Mitochondria
APOO	Mitochondria
APOOL	Mitochondria
ARC	Mitochondria
ARMC10	Mitochondria
ARMCX3	Mitochondria
ATAD1	Mitochondria
ATAD3A	Mitochondria
ATAD3B	Mitochondria
ATP5A1	Mitochondria
ATP5B	Mitochondria
ATP5C1	Mitochondria
ATP5D	Mitochondria
ATP5EP2	Mitochondria
ATP5F1	Mitochondria
ATP5H	Mitochondria
ATP5I	Mitochondria
ATP5J	Mitochondria
ATP5L	Mitochondria
ATP5O	Mitochondria
ATP5S	Mitochondria
ATP5SL	Mitochondria
BAD	Mitochondria
BAK1	Mitochondria
BCL2L13	Mitochondria
BCS1L	Mitochondria
BDH1	Mitochondria
BMP10	Mitochondria
BNIP3	Mitochondria
C11orf83	Mitochondria
C12orf73	Mitochondria
C16orf91	Mitochondria
C17orf80	Mitochondria
C19orf52	Mitochondria
C19orf70	Mitochondria
C2orf47	Mitochondria
C3orf33	Mitochondria
C9orf89	Mitochondria
CCDC109B	Mitochondria
CCDC127	Mitochondria
CCDC51	Mitochondria
CCDC90B	Mitochondria
CCSAP	Mitochondria
CEBPZ-AS1	Mitochondria
CEND1	Mitochondria
CEP128	Mitochondria
CEP57	Mitochondria
CEP57L1	Mitochondria
CEP63	Mitochondria
CEP85L	Mitochondria
CHCHD1	Mitochondria
CHCHD3	Mitochondria
CHCHD6	Mitochondria
CHDH	Mitochondria
CISD1	Mitochondria
CMC2	Mitochondria
CNTROB	Mitochondria
COA1	Mitochondria
COA3	Mitochondria
COMTD1	Mitochondria
COQ2	Mitochondria
COX10	Mitochondria
COX11	Mitochondria
COX14	Mitochondria
COX15	Mitochondria
COX16	Mitochondria
COX18	Mitochondria
COX20	Mitochondria
COX4I1	Mitochondria
COX5A	Mitochondria
COX5B	Mitochondria
COX6B1	Mitochondria
COX6C	Mitochondria
COX7A2	Mitochondria
COX7A2L	Mitochondria
COX7B	Mitochondria
COX7C	Mitochondria
CRLS1	Mitochondria
CYB5R1	Mitochondria
CYC1	Mitochondria
CYP27A1	Mitochondria
DHODH	Mitochondria
DMD	Mitochondria
DNAJA3	Mitochondria
DNAJC11	Mitochondria
DNAJC19	Mitochondria
DNAJC30	Mitochondria
DTNB	Mitochondria
ECSIT	Mitochondria
EFHD1	Mitochondria
ETFDH	Mitochondria
EXD2	Mitochondria
EXOG	Mitochondria
FAM162A	Mitochondria
FAM173A	Mitochondria
FAM210A	Mitochondria
FAM73A	Mitochondria
FAXC	Mitochondria
FBXL4	Mitochondria
FIS1	Mitochondria
FOXRED1	Mitochondria
FUNDC2	Mitochondria
GDAP1	Mitochondria
GHITM	Mitochondria
GK	Mitochondria
GPAM	Mitochondria
GPD2	Mitochondria
GTPBP6	Mitochondria
GTPBP8	Mitochondria
HADHA	Mitochondria
HADHB	Mitochondria
HAX1	Mitochondria
HCCS	Mitochondria
HIGD2A	Mitochondria
HSDL1	Mitochondria
HYLS1	Mitochondria
IFI27L2	Mitochondria
IMMP2L	Mitochondria
IMMT	Mitochondria
KANK1	Unclassified
KIAA1191	Mitochondria
KMO	Mitochondria
LETM1	Mitochondria
LETMD1	Mitochondria
MAVS	Mitochondria
MCU	Mitochondria
MCUR1	Mitochondria
MDM1	Mitochondria
MFF	Mitochondria
MFN1	Mitochondria
MFN2	Mitochondria
MGST3	Mitochondria
MICU1	Mitochondria
MICU2	Mitochondria
MICU3	Mitochondria
MIIP	Mitochondria
MKKS	Mitochondria
MLLT11	Mitochondria
MPC1	Mitochondria
MRS2	Mitochondria
MTCH1	Mitochondria
MTCH2	Mitochondria
MT-CO1	Mitochondria
MT-CO2	Mitochondria
MT-CO3	Mitochondria
MTFR1	Mitochondria
MTFR1L	Mitochondria
MTFR2	Mitochondria
MT-ND2	Mitochondria
MT-ND3	Mitochondria
MTX1	Mitochondria
MTX2	Mitochondria
MTX3	Mitochondria
MUL1	Mitochondria
MYO19	Mitochondria
NDUFA10	Mitochondria
NDUFA11	Mitochondria
NDUFA12	Mitochondria
NDUFA13	Mitochondria
NDUFA2	Mitochondria
NDUFA3	Mitochondria
NDUFA4	Mitochondria
NDUFA5	Mitochondria
NDUFA6	Mitochondria
NDUFA8	Mitochondria
NDUFA9	Mitochondria
NDUFAF1	Mitochondria
NDUFAF2	Mitochondria
NDUFAF3	Mitochondria
NDUFAF4	Mitochondria
NDUFAF6	Mitochondria
NDUFB1	Mitochondria
NDUFB10	Mitochondria
NDUFB11	Mitochondria
NDUFB3	Mitochondria
NDUFB4	Mitochondria
NDUFB5	Mitochondria
NDUFB6	Mitochondria
NDUFB7	Mitochondria
NDUFB8	Mitochondria
NDUFB9	Mitochondria
NDUFC1	Mitochondria
NDUFC2	Mitochondria
NDUFS1	Mitochondria
NDUFS2	Mitochondria
NDUFS3	Mitochondria
NDUFS4	Mitochondria
NDUFS5	Mitochondria
NDUFS6	Mitochondria
NDUFS7	Mitochondria
NDUFS8	Mitochondria
NDUFV1	Mitochondria
NDUFV2	Mitochondria
NDUFV3	Mitochondria
NLRX1	Mitochondria
NNT	Mitochondria
NOS1AP	Mitochondria
NT5C3A	Mitochondria
OCIAD1	Mitochondria
OCIAD2	Mitochondria
ODF2	Mitochondria
OMA1	Mitochondria
OPA1	Mitochondria
OXA1L	Mitochondria
PARL	Mitochondria
PDF	Mitochondria
PET100	Mitochondria
PET117	Mitochondria
PGAM5	Mitochondria
PHB	Mitochondria
PHB2	Mitochondria
PISD	Mitochondria
PLGRKT	Mitochondria
PLTP	Mitochondria
PNKD	Mitochondria
POC1B	Mitochondria
PPP1R9A	Mitochondria
PTPMT1	Mitochondria
PVRL1	Mitochondria
RDH13	Mitochondria
RHOT1	Mitochondria
RHOT2	Mitochondria
RMDN2	Mitochondria
RMDN3	Mitochondria
RMND1	Mitochondria
ROMO1	Mitochondria
SAMM50	Mitochondria
SCO1	Mitochondria
SDHA	Mitochondria
SDHB	Mitochondria
SERAC1	Mitochondria
SETD9	Mitochondria
SFXN1	Mitochondria
SFXN2	Mitochondria
SFXN3	Mitochondria
SFXN4	Mitochondria
SLC25A1	Mitochondria
SLC25A10	Mitochondria
SLC25A11	Mitochondria
SLC25A12	Mitochondria
SLC25A13	Mitochondria
SLC25A14	Mitochondria
SLC25A15	Mitochondria
SLC25A16	Mitochondria
SLC25A19	Mitochondria
SLC25A22	Mitochondria
SLC25A24	Mitochondria
SLC25A25	Mitochondria
SLC25A28	Mitochondria
SLC25A29	Mitochondria
SLC25A3	Mitochondria
SLC25A30	Mitochondria
SLC25A35	Mitochondria
SLC25A36	Mitochondria
SLC25A40	Mitochondria
SLC25A42	Mitochondria
SLC25A43	Mitochondria
SLC25A44	Mitochondria
SLC25A46	Mitochondria
SLC25A5	Mitochondria
SLC25A52	Mitochondria
SLC25A6	Mitochondria
SLC30A9	Mitochondria
SMIM12	Mitochondria
SMIM4	Mitochondria
SNPH	Mitochondria
SOD2	Mitochondria
SPG7	Mitochondria
SQRDL	Mitochondria
STARD8	Unclassified
STOML2	Mitochondria
SURF1	Mitochondria
SYNJ2BP	Mitochondria
TDRKH	Mitochondria
TIMM10	Mitochondria
TIMM17B	Mitochondria
TIMM21	Mitochondria
TIMM22	Mitochondria
TIMM44	Mitochondria
TIMM50	Mitochondria
TIMM9	Mitochondria
TIMMDC1	Mitochondria
TMEM11	Mitochondria
TMEM126A	Mitochondria
TMEM126B	Mitochondria
TMEM141	Mitochondria
TMEM14B	Mitochondria
TMEM160	Mitochondria
TMEM177	Mitochondria
TMEM186	Mitochondria
TMEM223	Unclassified
TMEM242	Mitochondria
TMEM65	Mitochondria
TMEM70	Mitochondria
TOMM20	Mitochondria
TOMM22	Mitochondria
TOMM40	Mitochondria
TOMM40L	Mitochondria
TOMM5	Mitochondria
TOMM70A	Mitochondria
TRABD	Mitochondria
TSPO	Mitochondria
UQCC1	Mitochondria
UQCR10	Mitochondria
UQCRB	Mitochondria
UQCRC1	Mitochondria
UQCRC2	Mitochondria
UQCRFS1	Mitochondria
UQCRH	Mitochondria
UQCRQ	Mitochondria
USMG5	Mitochondria
USP30	Mitochondria
VDAC1	Mitochondria
VDAC2	Mitochondria
VDAC3	Mitochondria
VOPP1	Mitochondria
YME1L1	Mitochondria
ZDHHC14	Mitochondria
MARCH8	Secretory
ACBD4	Secretory
ACVR1	Secretory
ADAM22	Secretory
ADAM9	Secretory
AGPAT3	Secretory
AIG1	Secretory
ALG3	Secretory
ALG5	Secretory
ALG6	Secretory
ARV1	Secretory
ASPH	Secretory
ATP11A	Secretory
ATP11C	Secretory
BCAP29	Secretory
BFAR	Secretory
BVES	Secretory
C17orf62	Secretory
C18orf32	Secretory
C20orf24	Secretory
CANX	Secretory
CCDC47	Secretory
CD9	Secretory
CGRRF1	Secretory
CLCC1	Secretory
CLEC2B	Secretory
CLGN	Secretory
CLN8	Secretory
CLPTM1L	Secretory
CNTNAP1	Secretory
CSNK1G3	Secretory
CYP51A1	Secretory
DERL1	Secretory
DHRS3	Secretory
DHRS7B	Secretory
DHRSX	Secretory
DNAJB14	Secretory
DNAJC16	Secretory
DPY19L1	Secretory
EI24	Secretory
ELMOD2	Secretory
ELOVL1	Secretory
ELOVL4	Secretory
ELOVL5	Secretory
EMC10	Secretory
EMC2	Secretory
EMC3	Secretory
EMP2	Secretory
ERLIN1	Secretory
ERLIN2	Secretory
ERMP1	Secretory
EXT2	Secretory
F3	Secretory
FADS1	Secretory
FADS3	Secretory
FAM105A	Secretory
FDFT1	Secretory
FZD3	Secretory
GALNT13	Secretory
GJA1	Secretory
GLIPR2	Secretory
GPC4	Secretory
GPC6	Secretory
HLA-C	Secretory
HM13	Secretory
ICMT	Secretory
IKBIP	Secretory
IL13RA2	Secretory
IL17RC	Secretory
ITGB5	Secretory
ITPR1	Secretory
ITPR2	Secretory
ITPR3	Secretory
JAGN1	Secretory
KCNMA1	Secretory
KCNN4	Secretory
LAPTM4A	Secretory
LEPROTL1	Secretory
LHFP	Secretory
LHFPL2	Secretory
LPCAT4	Secretory
LPGAT1	Secretory
LRIG3	Secretory
MFSD2A	Secretory
MGST1	Secretory
MGST2	Secretory
MLEC	Secretory
MMGT1	Secretory
MSMO1	Secretory
NFXL1	Secretory
NOMO1	Secretory
NPY1R	Secretory
NUS1	Secretory
OGFOD3	Secretory
OSMR	Secretory
OSTC	Secretory
PARP16	Secretory
PCDHGB2	Secretory
PCYOX1	Secretory
PGAP1	Secretory
PHTF2	Secretory
PIGG	Secretory
PIGN	Secretory
PIGP	Secretory
PIGU	Secretory
PIGV	Secretory
PLXNA1	Secretory
PLXND1	Secretory
POMK	Secretory
PPM1L	Secretory
PRAF2	Secretory
PTDSS2	Secretory
PTPN1	Secretory
RAB27B	Secretory
RAB7L1	Secretory
RAP2B	Secretory
RCE1	Secretory
RELT	Secretory
RNF5	Secretory
RPN2	Secretory
S1PR2	Secretory
SAMD8	Secretory
SCD	Secretory
SCD5	Secretory
SDC4	Secretory
SEC61A1	Secretory
SEL1L	Secretory
SERINC5	Secretory
SHISA4	Secretory
SLC16A4	Secretory
SLC19A2	Secretory
SLC1A1	Secretory
SLC22A18	Secretory
SLC22A4	Secretory
SLC27A1	Secretory
SLC27A3	Secretory
SLC33A1	Secretory
SLC37A4	Secretory
SLC39A7	Secretory
SLC44A2	Secretory
SLCO4A1	Secretory
SOAT1	Secretory
SPRY2	Secretory
SPTLC2	Secretory
SPTLC3	Secretory
SREBF2	Secretory
SRPRB	Secretory
SSR1	Secretory
SSR3	Secretory
STEAP2	Secretory
STRA6	Secretory
STT3A	Secretory
STT3B	Secretory
SYVN1	Secretory
TAP1	Secretory
TAPBPL	Secretory
TAPT1	Secretory
THEM6	Secretory
TMEM120A	Secretory
TMEM123	Secretory
TMEM128	Secretory
TMEM167B	Secretory
TMEM234	Secretory
TMEM256-PLSCR3	Secretory
TMEM38B	Secretory
TMEM50A	Secretory
TMEM57	Secretory
TMEM97	Secretory
TMTC2	Secretory
TMTC3	Secretory
TMX3	Secretory
TRAM1	Secretory
TSPAN11	Secretory
TSPAN15	Secretory
USE1	Secretory
USP33	Secretory
VAPA	Secretory
VMP1	Secretory
XXYLT1	Secretory
YIPF5	Secretory
ZDHHC20	Secretory
ZDHHC6	Secretory
A4GALT	Secretory
ABHD15	Secretory
ACAA1	Secretory
ACAD11	Secretory
ACOT8	Secretory
ACSL4	Secretory
ADAMTS12	Secretory
ADAMTSL1	Secretory
AGRN	Secretory
APOB	Secretory
APOL2	Secretory
ARHGEF40	Secretory
ARSD	Secretory
ARSE	Secretory
ASAH1	Secretory
ATRN	Secretory
B2M	Secretory
BCHE	Secretory
BGN	Secretory
BST2	Secretory
C1QTNF1	Secretory
C2CD2L	Secretory
C2CD3	Secretory
C5orf46	Secretory
CACHD1	Secretory
CCDC134	Secretory
CCDC138	Secretory
CD109	Secretory
CDC42EP1	Secretory
CELSR2	Secretory
CERS5	Secretory
CHRNA5	Secretory
CHSY3	Secretory
CLSTN3	Secretory
CLU	Secretory
CNP	Secretory
CNTN1	Secretory
COL13A1	Secretory
COL14A1	Secretory
COL5A1	Secretory
COL5A2	Secretory
COL6A3	Secretory
COL7A1	Secretory
COLGALT1	Secretory
COQ3	Secretory
COQ5	Secretory
CORO2B	Secretory
CREB3L1	Secretory
CREB3L2	Secretory
CRTAP	Secretory
CSF1	Secretory
CTGF	Secretory
CTSA	Secretory
CTXN1	Secretory
CYB5A	Secretory
CYP2J2	Secretory
CYR61	Secretory
CYSTM1	Secretory
DAP3	Secretory
DCBLD1	Secretory
DDX28	Secretory
DECR2	Secretory
DGCR2	Secretory
DKK1	Secretory
DLST	Secretory
DNAJB11	Secretory
DNAJB9	Secretory
DNAJC10	Secretory
DNAJC22	Secretory
DNAJC3	Secretory
DOCK11	Secretory
DOCK9	Secretory
ECI2	Secretory
EDEM1	Secretory
EDEM2	Secretory
EDEM3	Secretory
EMC6	Secretory
ERAL1	Secretory
ERN1	Secretory
FAM46A	Secretory
FAM57A	Secretory
FAM98A	Secretory
FAP	Secretory
FGF5	Secretory
FHOD3	Secretory
FLRT2	Secretory
FMN2	Secretory
FN1	Secretory
FOXRED2	Secretory
FRAS1	Secretory
FREM2	Secretory
FSTL1	Secretory
FSTL3	Secretory
FUT10	Secretory
GAS8	Secretory
GBA2	Secretory
GDPD3	Secretory
GFRA1	Secretory
GGT7	Secretory
GM2A	Secretory
GNPTG	Secretory
GOLGA1	Secretory
GPC1	Secretory
GPR126	Secretory
GPR56	Secretory
GPX8	Secretory
GTPBP10	Secretory
GUSB	Secretory
GXYLT1	Secretory
HHIPL2	Secretory
HILPDA	Secretory
HINT3	Secretory
HMOX1	Secretory
HSD17B4	Secretory
HSPA13	Secretory
HTATIP2	Secretory
ICT1	Secretory
IGSF1	Secretory
IL17RA	Secretory
IL17RD	Secretory
IL18R1	Secretory
INHBA	Secretory
JAG1	Secretory
JOSD1	Secretory
KIRREL3	Secretory
KRAS	Secretory
LAMA5	Secretory
LAMB1	Secretory
LAMB3	Secretory
LAMC1	Secretory
LAYN	Secretory
LIF	Secretory
LMLN	Secretory
LOXL1	Secretory
LPL	Secretory
LRIG1	Secretory
LRP5	Secretory
LRRC49	Secretory
LSG1	Secretory
LTBP1	Secretory
LY96	Secretory
MDGA1	Secretory
MEGF8	Secretory
METTL17	Secretory
MFI2	Secretory
MMP16	Secretory
MPPE1	Secretory
MRPL18	Secretory
MRPL27	Secretory
MRPL3	Secretory
MRPL38	Secretory
MRPL42	Secretory
MRPL51	Secretory
MRPL55	Secretory
MRPS10	Secretory
MRPS14	Secretory
MRPS15	Secretory
MRPS16	Secretory
MRPS18A	Secretory
MRPS18B	Secretory
MRPS2	Secretory
MRPS22	Secretory
MRPS23	Secretory
MRPS25	Secretory
MRPS27	Secretory
MRPS28	Secretory
MRPS31	Secretory
MRPS34	Secretory
MRPS35	Secretory
MRPS36	Secretory
MRPS5	Secretory
MRPS6	Secretory
MRPS7	Secretory
MRPS9	Secretory
MTERFD1	Secretory
NAGPA	Secretory
NEO1	Secretory
NGRN	Secretory
NOA1	Secretory
NOMO3	Secretory
NOTCH1	Secretory
NRAS	Secretory
NTN4	Secretory
NTNG1	Secretory
OAF	Secretory
OGDH	Secretory
PAPPA	Secretory
PCDH1	Secretory
PCDH19	Secretory
PCDHGC3	Secretory
PCDHGC5	Secretory
PCNT	Secretory
PDGFA	Secretory
PDGFC	Secretory
PDGFRB	Secretory
PDHB	Secretory
PDHX	Secretory
PECR	Secretory
PGAP3	Secretory
PIGB	Secretory
PITPNM2	Secretory
PLA2G12A	Secretory
PLAU	Secretory
POLRMT	Secretory
PROCR	Secretory
PRSS12	Secretory
PTCD3	Secretory
PTHLH	Secretory
PTPRF	Secretory
PTPRK	Secretory
PTPRM	Secretory
PTPRS	Secretory
PTPRU	Secretory
PTRF	Secretory
QSOX1	Secretory
RASA3	Secretory
RBM43	Secretory
RCBTB2	Secretory
RNFT2	Secretory
RPL38	Secretory
RRAS	Secretory
SCUBE3	Secretory
SDF2	Secretory
SDF2L1	Secretory
SEMA3A	Secretory
SEMA3B	Secretory
SEMA4F	Secretory
SERPINE1	Secretory
SIL1	Secretory
SLC11A2	Secretory
SLC16A2	Secretory
SLC36A1	Secretory
SLITRK5	Secretory
SMPD1	Secretory
SNAP47	Secretory
SPEG	Secretory
SPOCK1	Secretory
SQSTM1	Secretory
SRC	Secretory
SRGAP2D	Secretory
ST6GALNAC2	Secretory
STC1	Secretory
STIM2	Secretory
STRADB	Secretory
STX17	Secretory
SYTL5	Secretory
TACC1	Secretory
TAOK2	Secretory
TAPBP	Secretory
TFB1M	Secretory
TFPI	Secretory
TGFA	Secretory
THBS1	Secretory
THBS2	Secretory
THBS3	Secretory
THSD4	Secretory
TIMP2	Secretory
TLL1	Secretory
TMEM109	Secretory
TMEM117	Secretory
TMEM18	Secretory
TMEM260	Secretory
TMEM39B	Secretory
TOR1A	Secretory
TOR1B	Secretory
TOR2A	Secretory
TOR3A	Secretory
TRIM4	Secretory
TRIP11	Secretory
TTC17	Secretory
TWSG1	Secretory
TXNDC11	Secretory
TXNDC16	Secretory
UGGT2	Secretory
UNC5C	Secretory
VASN	Secretory
WDR90	Secretory
VEGFB	Secretory
VEGFC	Secretory
XKR4	Secretory
MARCH7	Secretory
ABCB1	Secretory
ABCC1	Secretory
ABCC3	Secretory
ABCC4	Secretory
ADAMTS4	Secretory
ADCY3	Secretory
ADCY6	Secretory
ADCY7	Secretory
ADCY9	Secretory
AKAP5	Secretory
ALCAM	Secretory
ALDH3B1	Secretory
ALG14	Secretory
ANTXR1	Secretory
ANTXR2	Secretory
APOM	Secretory
ARHGAP22	Secretory
ARL15	Secretory
ARL4C	Secretory
ATP10D	Secretory
ATP1A1	Secretory
ATP1A2	Secretory
ATP1A3	Secretory
ATP1B1	Secretory
ATP1B3	Secretory
ATP2B1	Secretory
ATP2B4	Secretory
AXL	Secretory
BBC3	Secretory
BMP2K	Secretory
BRI3BP	Secretory
BSG	Secretory
BTC	Secretory
C14orf2	Secretory
C19orf26	Secretory
C1orf159	Secretory
C3orf14	Secretory
C9	Secretory
CADM4	Secretory
CAPN5	Secretory
CASK	Secretory
CAV1	Secretory
CCNYL1	Secretory
CD274	Secretory
CD276	Secretory
CD44	Secretory
CD46	Secretory
CD47	Secretory
CD58	Secretory
CDH11	Secretory
CDH2	Secretory
CDH4	Secretory
CDH6	Secretory
CHIC2	Secretory
CIB1	Secretory
CLMP	Secretory
CNEP1R1	Secretory
CNNM2	Secretory
CNNM4	Secretory
CPT1A	Secretory
CTDNEP1	Secretory
CTNNB1	Secretory
CTNND1	Secretory
CYBRD1	Secretory
DAAM1	Secretory
DAD1	Secretory
DCUN1D3	Secretory
DEF6	Secretory
DISP1	Secretory
EDIL3	Secretory
EEPD1	Secretory
EFR3A	Secretory
EFR3B	Secretory
ELFN2	Secretory
EMD	Secretory
EPB41L4A	Secretory
EPB41L5	Secretory
EPHA2	Secretory
EPHA3	Secretory
EPHB4	Secretory
ERBB2	Secretory
FAM126A	Secretory
FAM171A1	Secretory
FAM26E	Secretory
FARP1	Secretory
FAS	Secretory
FLVCR1	Secretory
FMNL2	Secretory
FMNL3	Secretory
FRMD3	Secretory
FRMD5	Secretory
FYN	Secretory
FZD1	Secretory
GDF15	Secretory
GNA11	Secretory
GNA13	Secretory
GNAO1	Secretory
GNAQ	Secretory
GNB1	Secretory
GNB2	Secretory
GOLGA7	Secretory
GPR124	Secretory
GPR39	Secretory
HRAS	Secretory
HTRA1	Unclassified
ILDR2	Secretory
INPP5A	Secretory
INSR	Secretory
ITFG3	Secretory
ITGA1	Secretory
ITGB4	Secretory
ITPRIP	Secretory
JAK1	Secretory
JAM2	Secretory
JAM3	Secretory
JUP	Secretory
KCNQ5	Secretory
KIAA1549L	Secretory
KIRREL	Secretory
L1CAM	Secretory
LGALS9	Secretory
LPHN2	Secretory
LRP6	Secretory
LRRC17	Secretory
LRRC8A	Secretory
LRRC8B	Secretory
LRRC8C	Secretory
LRRC8D	Secretory
LRRC8E	Secretory
LSAMP	Secretory
MBLAC2	Secretory
MCAM	Secretory
MDFIC	Secretory
MPC2	Secretory
MPV17L2	Secretory
MPZL1	Secretory
MYO1B	Secretory
MYO1C	Secretory
NCAM1	Secretory
NDC1	Secretory
NPTN	Secretory
OCLN	Secretory
OPA3	Secretory
PAG1	Secretory
PANX1	Secretory
PANX2	Secretory
PCDHGB1	Secretory
PCNX	Secretory
PCNXL3	Secretory
PDE8A	Secretory
PI4KA	Secretory
PIGQ	Secretory
PIP5K1A	Secretory
PKN3	Secretory
PKP2	Secretory
POPDC3	Secretory
PPAP2A	Secretory
PRNP	Secretory
PTGS2	Secretory
PTK7	Secretory
PTPRA	Secretory
PTPRE	Secretory
PTPRG	Secretory
PVR	Secretory
PVRL2	Secretory
PVRL3	Secretory
RAB24	Secretory
RALA	Secretory
RAP2C	Secretory
RELL1	Secretory
RELL2	Secretory
RFTN1	Secretory
RGS20	Secretory
RHBDF1	Secretory
RHBDF2	Secretory
RHOBTB3	Secretory
RPL23	Secretory
RSPRY1	Secretory
S1PR1	Secretory
S1PR3	Secretory
SCCPDH	Secretory
SERPINC1	Unclassified
SERPINE2	Secretory
SERPINF2	Secretory
SH3BP4	Secretory
SLC12A2	Secretory
SLC16A1	Secretory
SLC16A10	Secretory
SLC16A3	Secretory
SLC16A7	Secretory
SLC1A4	Secretory
SLC1A5	Secretory
SLC25A23	Secretory
SLC26A2	Secretory
SLC26A6	Secretory
SLC29A1	Secretory
SLC2A1	Secretory
SLC2A3	Secretory
SLC30A1	Secretory
SLC3A2	Secretory
SLC43A1	Secretory
SLC43A3	Secretory
SLC47A1	Secretory
SLC4A4	Secretory
SLC4A7	Secretory
SLC4A8	Secretory
SLC6A6	Secretory
SLC6A9	Secretory
SLC7A11	Secretory
SLC7A5	Secretory
SLC7A6	Secretory
SLC8A1	Secretory
SLC9A2	Secretory
SLCO3A1	Secretory
SLITRK6	Secretory
SNAP23	Secretory
SOGA1	Secretory
SPRED1	Secretory
SPRED2	Secretory
SRPX	Secretory
STON2	Secretory
STS	Secretory
STX2	Secretory
STX4	Secretory
STXBP3	Secretory
SVIP	Secretory
TMEM214	Secretory
TMEM237	Secretory
TMEM255A	Secretory
TMEM51	Secretory
TMEM66	Secretory
TMX4	Secretory
TRIM13	Secretory
TTC7A	Secretory
ULBP2	Secretory
VANGL1	Secretory
VEPH1	Secretory
YES1	Secretory
ZDHHC18	Secretory
ZDHHC5	Secretory
ZDHHC8	Secretory
ZMYM6NB	Secretory
ABCA5	Nuclear
ACTR5	Nuclear
ADARB1	Nuclear
AGO1	Nuclear
AGO3	Nuclear
AGO4	Nuclear
AHDC1	Nuclear
AIM1	Nuclear
ALKBH2	Nuclear
ANAPC15	Nuclear
APOBEC3C	Nuclear
APOBEC3F	Nuclear
ARID4B	Nuclear
ASF1A	Nuclear
ASXL1	Nuclear
ATRAID	Nuclear
ATXN7	Nuclear
ATXN7L2	Nuclear
ATXN7L3	Nuclear
BAP1	Nuclear
BATF3	Nuclear
BBX	Nuclear
BCAS2	Nuclear
BCLAF1	Nuclear
BDP1	Nuclear
BEND7	Nuclear
BLM	Nuclear
BOK	Nuclear
BRD9	Nuclear
BRMS1	Nuclear
BRMS1L	Nuclear
BTBD2	Nuclear
BUD13	Nuclear
C11orf30	Nuclear
C11orf48	Nuclear
C11orf57	Nuclear
C14orf1	Unclassified
C15orf52	Nuclear
C19orf53	Nuclear
C1D	Nuclear
C1orf35	Nuclear
C1orf86	Nuclear
C2orf42	Nuclear
C3orf17	Nuclear
C7orf50	Nuclear
C8orf33	Nuclear
C9orf114	Nuclear
CAPRIN2	Nuclear
CASC3	Nuclear
CBX4	Nuclear
CBX6	Nuclear
CBX7	Nuclear
CCDC84	Nuclear
CCDC9	Nuclear
CCNC	Nuclear
CD2BP2	Nuclear
CD3EAP	Nuclear
CDC23	Nuclear
CDC27	Nuclear
CDC5L	Nuclear
CDK13	Nuclear
CDK19	Nuclear
CDK8	Nuclear
CHD3	Nuclear
CHD6	Nuclear
CHD7	Nuclear
CIRBP	Nuclear
